OBJECTID,FID_tl_2017_48_tract,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,FID_FEMA_Floodplains_NFHL_2015,DFIRM_ID,FLD_AR_ID,FLD_ZONE,ZONE_SUBTY,FloodYear,Year/totalarea,SFHA_TF,SOURCE_CIT,Shape_Length,Shape_Area,SummarizedAreaforSameName
10379,2828,48,201,250600,48201250600,2506,Census Tract 2506,G5020,S,14005621,238052,29.9856501,-95.2467596,25929,48201C,48201C_5833,A,,100,,T,48201C_STUDY1,0.02884801,3.60E-06,
10380,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,5071,48201C,48201C_4863,AE,,100,,T,48201C_STUDY1,0.00198503,4.29E-08,
10381,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,5506,48201C,48201C_4457,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.098277991,9.49E-06,
10382,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,5951,48201C,48201C_4848,AE,,100,,T,48201C_STUDY1,0.000382241,7.96E-09,
10383,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,7686,48201C,48201C_5282,AE,,100,,T,48201C_STUDY1,0.006529143,1.32E-07,
10384,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,7759,48201C,48201C_4693,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.00069257,7.75E-09,
10385,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,8139,48201C,48201C_5072,AE,,100,,T,48201C_STUDY1,0.002083315,2.17E-08,
10386,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,8818,48201C,48201C_4556,AE,,100,,T,48201C_STUDY1,0.041462966,9.19E-06,
10387,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,8841,48201C,48201C_4617,AE,,100,,T,48201C_STUDY1,0.002667675,1.89E-08,
10388,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,9309,48201C,48201C_4583,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.001277865,1.39E-08,
10389,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,9313,48201C,48201C_4918,AE,,100,,T,48201C_STUDY1,0.05856153,7.62E-06,
10390,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,9427,48201C,48201C_5045,AE,,100,,T,48201C_STUDY1,0.023868352,3.42E-06,
10391,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,9428,48201C,48201C_4943,AE,,100,,T,48201C_STUDY1,0.004462756,3.45E-07,
10392,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,9547,48201C,48201C_4631,AE,,100,,T,48201C_STUDY1,0.023278945,2.68E-06,
10393,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,9624,48201C,48201C_4992,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.072061335,2.95E-05,
10394,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,10209,48201C,48201C_10308,AE,FLOODWAY,100,,T,48201C_STUDY1,0.069365161,9.76E-06,
10395,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,10212,48201C,48201C_10310,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.211412358,0.000281579,
10396,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,10218,48201C,48201C_5146,AE,,100,,T,48201C_STUDY1,0.000255143,2.15E-09,
10397,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,10352,48201C,48201C_4794,AE,,100,,T,48201C_STUDY1,0.009956285,8.71E-07,
10398,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,10995,48201C,48201C_5015,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.001510085,8.73E-09,
10399,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,11120,48201C,48201C_5437,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.002121445,1.57E-08,
10400,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,11130,48201C,48201C_4556,AE,,100,,T,48201C_STUDY1,0.000567896,2.38E-09,
10401,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,11183,48201C,48201C_4534,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.032850483,2.38E-06,
10402,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,11201,48201C,48201C_5168,AE,,100,,T,48201C_STUDY1,0.004502973,8.85E-08,
10403,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,11340,48201C,48201C_5519,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.00375031,4.64E-08,
10404,2842,48,201,253700,48201253700,2537,Census Tract 2537,G5020,S,4066430,9797,29.7654725,-94.973955,11401,48201C,48201C_5584,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.078095442,2.30E-05,
10405,2843,48,201,313800,48201313800,3138,Census Tract 3138,G5020,S,2205248,2719,29.6877873,-95.3722314,10559,48201C,48201C_10256,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.06151093,0.000205803,
10406,2844,48,201,313900,48201313900,3139,Census Tract 3139,G5020,S,2755781,0,29.6919207,-95.3838935,10514,48201C,48201C_10212,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.018293978,4.06E-06,
10407,2844,48,201,313900,48201313900,3139,Census Tract 3139,G5020,S,2755781,0,29.6919207,-95.3838935,10559,48201C,48201C_10256,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.075731686,0.000252815,
10408,2852,48,201,314300,48201314300,3143,Census Tract 3143,G5020,S,1507315,1310,29.6837629,-95.4194458,10435,48201C,48201C_3324,AE,,100,,T,48201C_STUDY1,0.00246914,1.72E-07,
10409,2852,48,201,314300,48201314300,3143,Census Tract 3143,G5020,S,1507315,1310,29.6837629,-95.4194458,10514,48201C,48201C_10212,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.039061994,3.30E-05,
10410,2852,48,201,314300,48201314300,3143,Census Tract 3143,G5020,S,1507315,1310,29.6837629,-95.4194458,10559,48201C,48201C_10256,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.04499516,0.000107484,
10411,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,5181,48201C,48201C_4178,AE,,100,,T,48201C_STUDY1,0.001070354,2.76E-08,
10412,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,5935,48201C,48201C_3235,AE,,100,,T,48201C_STUDY1,0.013836702,1.15E-06,
10413,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,6054,48201C,48201C_4122,AE,,100,,T,48201C_STUDY1,0.073598736,3.10E-05,
10414,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,6173,48201C,48201C_3400,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.026049672,9.18E-06,
10415,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,6486,48201C,48201C_3248,AE,,100,,T,48201C_STUDY1,0.006598955,2.85E-07,
10416,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,6668,48201C,48201C_2728,AE,,100,,T,48201C_STUDY1,0.007375713,3.14E-07,
10417,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,7142,48201C,48201C_2996,AE,,100,,T,48201C_STUDY1,0.001264238,2.93E-08,
10418,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,7227,48201C,48201C_2998,AE,,100,,T,48201C_STUDY1,0.000738451,1.28E-08,
10419,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,7421,48201C,48201C_4050,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.085049654,1.67E-05,
10420,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,7932,48201C,48201C_2922,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.003654505,1.04E-07,
10421,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,8934,48201C,48201C_3722,AE,,100,,T,48201C_STUDY1,0.001110112,2.07E-08,
10422,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,8947,48201C,48201C_2948,AE,,100,,T,48201C_STUDY1,0.000607738,6.91E-09,
10423,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,9176,48201C,48201C_3451,AE,,100,,T,48201C_STUDY1,0.002098948,2.21E-08,
10424,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,9371,48201C,48201C_2892,AE,,100,,T,48201C_STUDY1,0.003327684,1.36E-07,
10425,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,9467,48201C,48201C_2985,AE,,100,,T,48201C_STUDY1,0.00069214,6.02E-09,
10426,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,9469,48201C,48201C_3120,AE,,100,,T,48201C_STUDY1,0.031424793,3.27E-06,
10427,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,9648,48201C,48201C_3513,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.027439464,3.06E-06,
10428,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,9721,48201C,48201C_3611,AE,,100,,T,48201C_STUDY1,0.000539365,1.31E-08,
10429,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,9727,48201C,48201C_4144,AE,,100,,T,48201C_STUDY1,0.001160602,5.58E-08,
10430,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,9941,48201C,48201C_4166,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.006151289,1.72E-06,
10431,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,10125,48201C,48201C_5595,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.114224898,4.50E-05,
10432,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,10154,48201C,48201C_3953,AE,,100,,T,48201C_STUDY1,0.03814349,1.11E-05,
10433,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,10234,48201C,48201C_4320,AE,,100,,T,48201C_STUDY1,0.028682746,1.30E-05,
10434,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,10559,48201C,48201C_10256,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.125195509,0.000216291,
10435,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,10963,48201C,48201C_3681,AE,,100,,T,48201C_STUDY1,0.000357999,3.82E-09,
10436,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,11172,48201C,48201C_3845,AE,,100,,T,48201C_STUDY1,0.001028683,2.41E-08,
10437,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,11286,48201C,48201C_2774,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.008695944,3.62E-06,
10438,2853,48,201,320200,48201320200,3202,Census Tract 3202,G5020,S,3989246,184305,29.695817,-95.2671816,26127,48201C,48201C_10239,AE,FLOODWAY,100,,T,48201C_FIRM1,0.129884832,3.29E-05,
10439,2857,48,201,253800,48201253800,2538,Census Tract 2538,G5020,S,7547415,6642,29.766428,-94.9479552,5958,48201C,48201C_100,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_FIRM1,0.007902102,1.40E-06,
10440,2857,48,201,253800,48201253800,2538,Census Tract 2538,G5020,S,7547415,6642,29.766428,-94.9479552,10212,48201C,48201C_10310,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.096756567,0.00058165,
10441,2857,48,201,253800,48201253800,2538,Census Tract 2538,G5020,S,7547415,6642,29.766428,-94.9479552,10426,48201C,48201C_140,AE,,100,,T,48201C_FIRM1,0.001813128,2.56E-08,
10442,2857,48,201,253800,48201253800,2538,Census Tract 2538,G5020,S,7547415,6642,29.766428,-94.9479552,10577,48201C,48201C_231,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_FIRM1,0.052719178,0.000121379,
10443,2857,48,201,253800,48201253800,2538,Census Tract 2538,G5020,S,7547415,6642,29.766428,-94.9479552,10800,48201C,48201C_205,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_FIRM1,0.003743939,1.92E-07,
10444,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,5622,48201C,48201C_150,AE,,100,,T,48201C_FIRM1,0.012722766,2.46E-06,
10445,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,5848,48201C,48201C_96,AE,,100,,T,48201C_FIRM1,0.005779076,7.41E-07,
10446,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,5958,48201C,48201C_100,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_FIRM1,0.026861062,4.60E-06,
10447,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,8525,48201C,48201C_128,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_FIRM1,0.006146106,9.20E-07,
10448,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,8616,48201C,48201C_130,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_FIRM1,0.000301846,3.86E-09,
10449,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,8886,48201C,48201C_145,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_FIRM1,0.005956654,5.70E-07,
10450,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,9124,48201C,48201C_228,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_FIRM1,0.061237314,1.30E-05,
10451,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,9557,48201C,48201C_189,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_FIRM1,0.001301946,3.62E-08,
10452,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,9846,48201C,48201C_161,AE,,100,,T,48201C_FIRM1,0.084323065,2.62E-05,
10453,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,9904,48201C,48201C_164,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_FIRM1,0.01584742,3.17E-06,
10454,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,10006,48201C,48201C_198,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_FIRM1,0.003132624,3.16E-07,
10455,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,10007,48201C,48201C_199,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_FIRM1,0.000649991,1.17E-08,
10456,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,10212,48201C,48201C_10310,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.059514689,0.000175333,
10457,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,10361,48201C,48201C_180,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_FIRM1,0.000317086,3.86E-09,
10458,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,10368,48201C,48201C_191,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_FIRM1,0.000232186,1.77E-09,
10459,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,10426,48201C,48201C_140,AE,,100,,T,48201C_FIRM1,0.025562561,9.24E-06,
10460,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,10533,48201C,48201C_175,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_FIRM1,0.000589264,1.56E-08,
10461,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,10544,48201C,48201C_181,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_FIRM1,0.000335808,5.70E-09,
10462,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,10577,48201C,48201C_231,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_FIRM1,0.121192418,0.000135392,
10463,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,10582,48201C,48201C_236,AE,FLOODWAY,100,,T,48201C_FIRM1,0.087240279,3.68E-05,
10464,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,10791,48201C,48201C_200,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_FIRM1,0.000316056,4.25E-09,
10465,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,10800,48201C,48201C_205,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_FIRM1,0.049245696,1.43E-05,
10466,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,10978,48201C,48201C_193,AE,,100,,T,48201C_FIRM1,0.00050528,1.60E-08,
10467,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,11091,48201C,48201C_209,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_FIRM1,0.000174286,1.21E-09,
10468,2858,48,201,253900,48201253900,2539,Census Tract 2539,G5020,S,4398836,151625,29.7529642,-94.9334749,24057,48071C,48071C_229,AE,FLOODWAY,100,,T,48071C_FIRM1,0.032409195,9.52E-07,
10469,2859,48,201,254000,48201254000,2540,Census Tract 2540,G5020,S,2566652,161548,29.7343474,-94.9429906,5622,48201C,48201C_150,AE,,100,,T,48201C_FIRM1,0.034282134,1.09E-05,
10470,2859,48,201,254000,48201254000,2540,Census Tract 2540,G5020,S,2566652,161548,29.7343474,-94.9429906,5635,48201C,48201C_5177,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.001971844,5.20E-08,
10471,2859,48,201,254000,48201254000,2540,Census Tract 2540,G5020,S,2566652,161548,29.7343474,-94.9429906,7056,48201C,48201C_5543,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.000281964,3.37E-09,
10472,2859,48,201,254000,48201254000,2540,Census Tract 2540,G5020,S,2566652,161548,29.7343474,-94.9429906,9124,48201C,48201C_228,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_FIRM1,0.035649328,5.10E-06,
10473,2859,48,201,254000,48201254000,2540,Census Tract 2540,G5020,S,2566652,161548,29.7343474,-94.9429906,9132,48201C,48201C_5395,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.002134089,7.77E-08,
10474,2859,48,201,254000,48201254000,2540,Census Tract 2540,G5020,S,2566652,161548,29.7343474,-94.9429906,9317,48201C,48201C_4669,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.048339791,6.95E-06,
10475,2859,48,201,254000,48201254000,2540,Census Tract 2540,G5020,S,2566652,161548,29.7343474,-94.9429906,9323,48201C,48201C_4735,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.015638533,1.74E-06,
10476,2859,48,201,254000,48201254000,2540,Census Tract 2540,G5020,S,2566652,161548,29.7343474,-94.9429906,10212,48201C,48201C_10310,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.092632725,0.000156959,
10477,2859,48,201,254000,48201254000,2540,Census Tract 2540,G5020,S,2566652,161548,29.7343474,-94.9429906,10382,48201C,48201C_229,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_FIRM1,0.000372904,5.50E-09,
10478,2859,48,201,254000,48201254000,2540,Census Tract 2540,G5020,S,2566652,161548,29.7343474,-94.9429906,10574,48201C,48201C_4465,AE,,100,,T,48201C_STUDY1,0.000892111,3.97E-08,
10479,2859,48,201,254000,48201254000,2540,Census Tract 2540,G5020,S,2566652,161548,29.7343474,-94.9429906,10575,48201C,48201C_4465,AE,,100,,T,48201C_STUDY1,0.048634556,1.41E-05,
10480,2859,48,201,254000,48201254000,2540,Census Tract 2540,G5020,S,2566652,161548,29.7343474,-94.9429906,10577,48201C,48201C_231,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_FIRM1,0.026354122,1.96E-05,
10481,2859,48,201,254000,48201254000,2540,Census Tract 2540,G5020,S,2566652,161548,29.7343474,-94.9429906,10581,48201C,48201C_235,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_FIRM1,0.001705113,1.01E-07,
10482,2859,48,201,254000,48201254000,2540,Census Tract 2540,G5020,S,2566652,161548,29.7343474,-94.9429906,10582,48201C,48201C_236,AE,FLOODWAY,100,,T,48201C_FIRM1,0.032809771,2.81E-05,
10483,2859,48,201,254000,48201254000,2540,Census Tract 2540,G5020,S,2566652,161548,29.7343474,-94.9429906,11242,48201C,48201C_4785,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.000460248,5.35E-09,
10484,2859,48,201,254000,48201254000,2540,Census Tract 2540,G5020,S,2566652,161548,29.7343474,-94.9429906,11927,48201C,48201C_5514,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.002245326,1.07E-07,
10485,2859,48,201,254000,48201254000,2540,Census Tract 2540,G5020,S,2566652,161548,29.7343474,-94.9429906,11928,48201C,48201C_5514,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.014303154,3.62E-06,
10486,2859,48,201,254000,48201254000,2540,Census Tract 2540,G5020,S,2566652,161548,29.7343474,-94.9429906,11929,48201C,48201C_5515,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.000287388,2.31E-09,
10487,2859,48,201,254000,48201254000,2540,Census Tract 2540,G5020,S,2566652,161548,29.7343474,-94.9429906,24004,48071C,48071C_207,AE,FLOODWAY,100,,T,48071C_FIRM1,0.015040677,8.59E-07,
10488,2859,48,201,254000,48201254000,2540,Census Tract 2540,G5020,S,2566652,161548,29.7343474,-94.9429906,25409,48201C,48201C_10311,AE,FLOODWAY,100,,T,48201C_STUDY1,0.011852457,5.71E-06,
10489,2860,48,201,254100,48201254100,2541,Census Tract 2541,G5020,S,3198456,27414,29.7467229,-94.9542185,10212,48201C,48201C_10310,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.083098998,0.000300853,
10490,2877,48,201,254300,48201254300,2543,Census Tract 2543,G5020,S,3017978,79324,29.7418815,-94.974773,7756,48201C,48201C_4690,AE,,100,,T,48201C_STUDY1,0.000356378,6.05E-09,
10491,2877,48,201,254300,48201254300,2543,Census Tract 2543,G5020,S,3017978,79324,29.7418815,-94.974773,10209,48201C,48201C_10308,AE,FLOODWAY,100,,T,48201C_STUDY1,0.034120664,8.88E-06,
10492,2877,48,201,254300,48201254300,2543,Census Tract 2543,G5020,S,3017978,79324,29.7418815,-94.974773,10212,48201C,48201C_10310,X,AREA OF MINIMAL FLOOD HAZARD,0,,F,48201C_STUDY1,0.076369882,0.000260997,
10493,2877,48,201,254300,48201254300,2543,Census Tract 2543,G5020,S,3017978,79324,29.7418815,-94.974773,10804,48201C,48201C_5047,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,500,,F,48201C_STUDY1,0.057293842,8.55E-06,
10494,2877,48,201,254300,48201254300,2543,Census Tract 2543,G5020,S,3017978,79324,29.7418815,-94.974773,10895,48201C,48201C_4947,AE,,100,,T,48201C_STUDY1,0.001814696,8.87E-08,
10495,2877,48,201,254300,48201254300,2543,Census Tract 2543,G5020,S,3017978,79324,29.7418815,-94.974773,10989,48201C,48201C_4996,AE,,100,,T,48201C_STUDY1,0.018466823,7.10E-06,
10496,2877,48,201,254300,48201254300,2543,Census Tract 2543,G5020,S,3017978,79324,29.7418815,-94.974773,11103,48201C,48201C_5081,AE,,100,,T,48201C_STUDY1,0.024109533,3.23E-06,
10497,2878,48,201,254400,48201254400,2544,Census Tract 2544,G5020,S,2751954,118099,29.7264985,-94.9771664,5629,48201C,48201C_5343,AE,,100,,T,48201C_STUDY1,0.000190318,1.15E-09,
