STATE,COUNTY,FIPS,TRACT,population,AVGCONCMAJ,AVGCONCAR,AVGCONCON,AVGCONCNON,AVGCONCBK,AVGCONCSEC,AVGCONCTOT,AVGEXPMAJ,AVGEXPAR,AVGEXPON,AVGEXPNON,AVGEXPBK,AVGEXPSEC,AVGEXPTOT,AVGRSKMAJ,AVGRSKAR,AVGRSKON,AVGRSKNON,AVGRSKBK,AVGRSKSEC,AVGRSKTOT,RESPTOT,NEURTOT,LIVRTOT,DEVTOT,RPROTOT,KIDNTOT,OCULTOT,ENDOTOT,HEMATOT,IMMUTOT,SKELTOT,SPLETOT,THYRTOT,WHOLTOT,Chemical.Name
TX,Harris,48201,48201341900,92,0.064417963,0.008521261,0.029607135,0.058901457,0,1.58472,1.746167816,0.054899388,0.007248354,0.033843376,0.04995278,0,1.220496982,1.366440881,1.21E-07,1.59E-08,7.45E-08,1.10E-07,0,2.69E-06,3.01E-06,0.151826765,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201341900,92,0.208300747,0.247823376,0.094192727,0.079651561,0.606741999,0,1.23671041,0.178426035,0.212241682,0.111682209,0.067603807,0.469559413,0,1.039513147,1.39E-06,1.66E-06,8.71E-07,5.27E-07,3.66E-06,0,8.11E-06,0,0,0,0,0,0,0,0,0,0.034650438,0,0,0,0,BENZENE
TX,Harris,48201,48201341900,92,0.065640052,0.000123582,0.014995815,0.010416747,0.025066736,0,0.116242932,0.056128537,0.00010609,0.018938284,0.008860569,0.019504419,0,0.103537899,1.68E-06,3.18E-09,5.68E-07,2.66E-07,5.85E-07,0,3.11E-06,0,0,0,0,0.05176895,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201341900,92,0.015805807,0.01827352,0,0,0,0,0.034079327,0.015801642,0.011764315,0,0,0,0,0.027565957,0,0,0,0,0,0,0,0,0.009188652,0,0,0,0,0,0,0,0,0,0,0.009188652,0,CYANIDE
TX,Harris,48201,48201341900,92,0,0,0.410789127,0.975597626,0,0,1.386386753,0,0,0.294547332,0.487798813,0,0,0.782346146,0,0,0,0,0,0,0,0.156469229,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201341900,92,0.181337609,0.337177272,0.294551222,0.148920432,0.376696883,0,1.338683419,0.155318996,0.288679756,0.34758676,0.126635553,0.322515108,0,1.240736174,0,0,0,0,0,0,0,0,0.000248147,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201342000,8635,0.017273244,0.010411411,0.026129911,0.045959357,0,1.58472,1.684493923,0.01467003,0.009271029,0.030833506,0.046863265,0,1.215731742,1.317369573,3.23E-08,2.04E-08,6.78E-08,1.03E-07,0,2.67E-06,2.90E-06,0.146374397,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201342000,8635,0.240508182,0.186436519,0.085340048,0.081670626,0.606741999,0,1.200697374,0.20587685,0.169357269,0.109463987,0.101171538,0.451776044,0,1.037645687,1.61E-06,1.32E-06,8.54E-07,7.89E-07,3.52E-06,0,8.09E-06,0,0,0,0,0,0,0,0,0,0.03458819,0,0,0,0,BENZENE
TX,Harris,48201,48201342000,8635,0.119279856,6.03E-05,0.013503689,0.011662967,0.025066736,0,0.169573542,0.098175779,4.41E-05,0.020375436,0.020205909,0.018007562,0,0.15680876,2.95E-06,1.32E-09,6.11E-07,6.06E-07,5.40E-07,0,4.70E-06,0,0,0,0,0.07840438,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201342000,8635,0.02976958,0.02408318,0,0,0,0,0.05385276,0.030042779,0.016575483,0,0,0,0,0.046618262,0,0,0,0,0,0,0,0,0.015539421,0,0,0,0,0,0,0,0,0,0,0.015539421,0,CYANIDE
TX,Harris,48201,48201342000,8635,0,0,0.372075968,0.664403652,0,0,1.036479619,0,0,0.307975193,0.340280709,0,0,0.648255902,0,0,0,0,0,0,0,0.12965118,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201342000,8635,0.230196228,0.447698236,0.266912573,0.153120841,0.376696883,0,1.474624762,0.182510343,0.401370362,0.328259219,0.177233038,0.337716239,0,1.427089201,0,0,0,0,0,0,0,0,0.000285418,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201342100,4098,0.019694993,0.011399366,0.038103658,0.045805874,0,1.58472,1.699723891,0.016928356,0.010751734,0.044400727,0.045698728,0,1.218114362,1.335893907,3.72E-08,2.37E-08,9.77E-08,1.01E-07,0,2.68E-06,2.94E-06,0.148432656,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201342100,4098,0.295095258,0.205186992,0.125084824,0.083383095,0.606741999,0,1.315492167,0.266612929,0.189159121,0.151497062,0.094440491,0.460667728,0,1.162377332,2.08E-06,1.48E-06,1.18E-06,7.37E-07,3.59E-06,0,9.07E-06,0,0,0,0,0,0,0,0,0,0.038745911,0,0,0,0,BENZENE
TX,Harris,48201,48201342100,4098,0.149099985,5.74E-05,0.019761192,0.011779561,0.025066736,0,0.205764909,0.136881337,4.36E-05,0.025271174,0.016379368,0.018734768,0,0.197310274,4.11E-06,1.31E-09,7.58E-07,4.91E-07,5.62E-07,0,5.92E-06,0,0,0,0,0.098655137,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201342100,4098,0.038878834,0.029064128,0,0,0,0,0.067942962,0.039374738,0.019408934,0,0,0,0,0.058783671,0,0,0,0,0,0,0,0,0.019594557,0,0,0,0,0,0,0,0,0,0,0.019594557,0,CYANIDE
TX,Harris,48201,48201342100,4098,0,0,0.551596567,0.668911387,0,0,1.220507953,0,0,0.37923116,0.34505295,0,0,0.72428411,0,0,0,0,0,0,0,0.144856822,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201342100,4098,0.282143567,0.52026323,0.3911833,0.156203942,0.376696883,0,1.726490922,0.239761075,0.466494529,0.464220857,0.170022113,0.337765625,0,1.678264199,0,0,0,0,0,0,0,0,0.000335653,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201342200,4987,0.022536346,0.012510083,0.031367985,0.048408708,0,1.58472,1.699543122,0.018895702,0.012747395,0.035861299,0.046552491,0,1.246110145,1.360167031,4.16E-08,2.80E-08,7.89E-08,1.02E-07,0,2.74E-06,2.99E-06,0.15112967,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201342200,4987,0.363791893,0.2085104,0.100841286,0.084997335,0.606741999,0,1.364882913,0.31265069,0.199631102,0.117931921,0.081401053,0.469690173,0,1.181304939,2.44E-06,1.56E-06,9.20E-07,6.35E-07,3.66E-06,0,9.21E-06,0,0,0,0,0,0,0,0,0,0.039376831,0,0,0,0,BENZENE
TX,Harris,48201,48201342200,4987,0.186646363,5.25E-05,0.016005155,0.01181469,0.025066736,0,0.239585492,0.190651651,4.50E-05,0.019439726,0.011522348,0.019012069,0,0.240670761,5.72E-06,1.35E-09,5.83E-07,3.46E-07,5.70E-07,0,7.22E-06,0,0,0,0,0.12033538,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201342200,4987,0.050207865,0.036164379,0,0,0,0,0.086372244,0.048110716,0.023252875,0,0,0,0,0.071363591,0,0,0,0,0,0,0,0,0.023787864,0,0,0,0,0,0,0,0,0,0,0.023787864,0,CYANIDE
TX,Harris,48201,48201342200,4987,0,0,0.435702929,0.718535454,0,0,1.154238383,0,0,0.309076738,0.361725262,0,0,0.670802,0,0,0,0,0,0,0,0.1341604,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201342200,4987,0.349228053,0.58856393,0.315239978,0.158086256,0.376696883,0,1.7878151,0.294234269,0.517438379,0.371294241,0.15011583,0.331174601,0,1.664257319,0,0,0,0,0,0,0,0,0.000332851,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201342300,6240,0.022792365,0.011784398,0.017085319,0.049440962,0,1.58472,1.685823043,0.018757175,0.010032989,0.020244755,0.046534714,0,1.219305672,1.314875305,4.13E-08,2.21E-08,4.45E-08,1.02E-07,0,2.68E-06,2.89E-06,0.146097256,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201342300,6240,0.361605673,0.208236498,0.056014817,0.084453563,0.606741999,0,1.317052549,0.290291969,0.187576346,0.072751564,0.086341023,0.46459053,0,1.101551432,2.26E-06,1.46E-06,5.67E-07,6.73E-07,3.62E-06,0,8.59E-06,0,0,0,0,0,0,0,0,0,0.036718381,0,0,0,0,BENZENE
TX,Harris,48201,48201342300,6240,0.193106324,5.57E-05,0.008854045,0.011673027,0.025066736,0,0.238755853,0.162837585,4.41E-05,0.013221922,0.012763173,0.01844332,0,0.207310132,4.89E-06,1.32E-09,3.97E-07,3.83E-07,5.53E-07,0,6.22E-06,0,0,0,0,0.103655066,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201342300,6240,0.054519516,0.035725168,0,0,0,0,0.090244684,0.053888569,0.022913611,0,0,0,0,0.076802179,0,0,0,0,0,0,0,0,0.025600726,0,0,0,0,0,0,0,0,0,0,0.025600726,0,CYANIDE
TX,Harris,48201,48201342300,6240,0,0,0.242041025,0.740906851,0,0,0.982947877,0,0,0.186732059,0.371695235,0,0,0.558427294,0,0,0,0,0,0,0,0.111685459,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201342300,6240,0.346819482,0.603674486,0.175444954,0.15686139,0.376696883,0,1.659497195,0.279250233,0.506621523,0.223947547,0.15471939,0.316135191,0,1.480673883,0,0,0,0,0,0,0,0,0.000296135,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201342400,2943,0.026777686,0.01196189,0.03610375,0.043843935,0,1.58472,1.703407261,0.022832346,0.011566063,0.043271502,0.042744128,0,1.225857877,1.346271914,5.02E-08,2.54E-08,9.52E-08,9.40E-08,0,2.70E-06,2.96E-06,0.149585768,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201342400,2943,0.501021324,0.251461596,0.115210868,0.083784945,0.606741999,0,1.558220731,0.431510092,0.223538751,0.145770836,0.086190269,0.457660247,0,1.344670196,3.37E-06,1.74E-06,1.14E-06,6.72E-07,3.57E-06,0,1.05E-05,0,0,0,0,0,0,0,0,0,0.04482234,0,0,0,0,BENZENE
TX,Harris,48201,48201342400,2943,0.261255994,6.05E-05,0.018318415,0.011657655,0.025066736,0,0.316359335,0.216727762,4.88E-05,0.026014154,0.015293979,0.018890396,0,0.276975114,6.50E-06,1.46E-09,7.80E-07,4.59E-07,5.67E-07,0,8.31E-06,0,0,0,0,0.138487557,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201342400,2943,0.068953926,0.034205733,0,0,0,0,0.103159659,0.068255223,0.022431673,0,0,0,0,0.090686897,0,0,0,0,0,0,0,0,0.030228966,0,0,0,0,0,0,0,0,0,0,0.030228966,0,CYANIDE
TX,Harris,48201,48201342400,2943,0,0,0.498117111,0.657975322,0,0,1.156092433,0,0,0.373184893,0.332300715,0,0,0.705485607,0,0,0,0,0,0,0,0.141097121,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201342400,2943,0.50016585,0.552710382,0.359813037,0.15822405,0.376696883,0,1.947610202,0.424953147,0.485903903,0.445905894,0.157766081,0.331165275,0,1.8456943,0,0,0,0,0,0,0,0,0.000369139,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201342500,6099,0.028801465,0.011966879,0.016298517,0.045234227,0,1.58472,1.687021088,0.024006775,0.010458269,0.018849867,0.043275278,0,1.225262221,1.32185241,5.28E-08,2.30E-08,4.15E-08,9.52E-08,0,2.70E-06,2.91E-06,0.14687249,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201342500,6099,0.668893888,0.218681512,0.05362024,0.082804109,0.606741999,0,1.630741747,0.512857305,0.209075735,0.06956425,0.083509296,0.467467252,0,1.342473838,4.00E-06,1.63E-06,5.43E-07,6.51E-07,3.65E-06,0,1.05E-05,0,0,0,0,0,0,0,0,0,0.044749128,0,0,0,0,BENZENE
TX,Harris,48201,48201342500,6099,0.440427972,5.41E-05,0.008474489,0.011491896,0.025066736,0,0.485515228,0.333100732,4.55E-05,0.015049441,0.012790799,0.019232777,0,0.380219271,9.99E-06,1.37E-09,4.51E-07,3.84E-07,5.77E-07,0,1.14E-05,0,0,0,0,0.190109636,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201342500,6099,0.103445001,0.031477544,0,0,0,0,0.134922545,0.094449721,0.020172638,0,0,0,0,0.114622359,0,0,0,0,0,0,0,0,0.038207453,0,0,0,0,0,0,0,0,0,0,0.038207453,0,CYANIDE
TX,Harris,48201,48201342500,6099,0,0,0.235258664,0.688009648,0,0,0.923268313,0,0,0.179701483,0.366438963,0,0,0.546140446,0,0,0,0,0,0,0,0.109228089,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201342500,6099,0.743183167,0.501272387,0.167788573,0.155839857,0.376696883,0,1.944780868,0.5485828,0.455451522,0.215765582,0.154066356,0.342263355,0,1.716129615,0,0,0,0,0,0,0,0,0.000343226,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201342600,536,0.032511076,0.008776455,0.013225308,0.094369083,0,1.76492,1.913801922,0.012281355,0.007937749,0.016102856,0.069423494,0,1.346676479,1.452421933,2.70E-08,1.75E-08,3.54E-08,1.53E-07,0,2.96E-06,3.20E-06,0.161380215,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201342600,536,0.457787537,0.583411936,0.042837727,0.080419418,0.606741999,0,1.771198617,0.461826359,0.486927051,0.057106396,0.077653852,0.455698846,0,1.539212504,3.60E-06,3.80E-06,4.45E-07,6.06E-07,3.55E-06,0,1.20E-05,0,0,0,0,0,0,0,0,0,0.051307083,0,0,0,0,BENZENE
TX,Harris,48201,48201342600,536,0.36666309,0.000315011,0.025323667,0.032624902,0.025066736,0,0.449993407,0.327323946,0.000256931,0.037898085,0.04603847,0.018533867,0,0.430051299,9.82E-06,7.71E-09,1.14E-06,1.38E-06,5.56E-07,0,1.29E-05,0,0,0,0,0.215025649,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201342600,536,0.02418815,0.01652203,0,0,0,0,0.04071018,0.023032603,0.011430335,0,0,0,0,0.034462938,0,0,0,0,0,0,0,0,0.011487646,0,0,0,0,0,0,0,0,0,0,0.011487646,0,CYANIDE
TX,Harris,48201,48201342600,536,0,0,0.192808205,1.746402251,0,0,1.939210455,0,0,0.135151741,0.709199779,0,0,0.844351519,0,0,0,0,0,0,0,0.168870304,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201342600,536,0.270937721,0.526442823,0.134248855,0.130391359,0.376696883,0,1.438717641,0.213913675,0.532320925,0.172283838,0.134769029,0.376696883,0,1.42998435,0,0,0,0,0,0,0,0,0.000285997,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201342700,5252,0.02548846,0.012519046,0.015267844,0.046267683,0,1.58472,1.684263032,0.021147643,0.010837833,0.017530746,0.045077939,0,1.224964394,1.319558554,4.65E-08,2.38E-08,3.86E-08,9.92E-08,0,2.69E-06,2.90E-06,0.146617617,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201342700,5252,0.611635496,0.227992864,0.050146421,0.082966118,0.606741999,0,1.579482898,0.447295274,0.21330381,0.065046905,0.082334333,0.462759889,0,1.270740212,3.49E-06,1.66E-06,5.07E-07,6.42E-07,3.61E-06,0,9.91E-06,0,0,0,0,0,0,0,0,0,0.042358007,0,0,0,0,BENZENE
TX,Harris,48201,48201342700,5252,0.365611562,6.86E-05,0.007929015,0.011565975,0.025066736,0,0.410241908,0.27757154,5.38E-05,0.013402723,0.012610939,0.018760235,0,0.322399251,8.33E-06,1.61E-09,4.02E-07,3.78E-07,5.63E-07,0,9.67E-06,0,0,0,0,0.161199625,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201342700,5252,0.121771315,0.036968603,0,0,0,0,0.158739918,0.108228395,0.023648952,0,0,0,0,0.131877347,0,0,0,0,0,0,0,0,0.043959116,0,0,0,0,0,0,0,0,0,0,0.043959116,0,CYANIDE
TX,Harris,48201,48201342700,5252,0,0,0.220678073,0.70466052,0,0,0.925338593,0,0,0.158270438,0.367370578,0,0,0.525641017,0,0,0,0,0,0,0,0.105128203,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201342700,5252,0.627999895,0.636589827,0.157094573,0.156072548,0.376696883,0,1.954453725,0.433376805,0.534632467,0.198786427,0.147885385,0.31636444,0,1.631045524,0,0,0,0,0,0,0,0,0.000326209,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201342800,5065,0.023528012,0.011418527,0.013734166,0.045513047,0,1.58472,1.678913752,0.019351444,0.009791394,0.015974207,0.044927059,0,1.21841219,1.308456294,4.26E-08,2.15E-08,3.51E-08,9.88E-08,0,2.68E-06,2.88E-06,0.145384033,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201342800,5065,0.455430723,0.24750746,0.045196,0.081876819,0.606741999,0,1.436753001,0.407738286,0.227201615,0.058884864,0.080657029,0.455960366,0,1.23044216,3.18E-06,1.77E-06,4.59E-07,6.29E-07,3.56E-06,0,9.60E-06,0,0,0,0,0,0,0,0,0,0.041014739,0,0,0,0,BENZENE
TX,Harris,48201,48201342800,5065,0.25173346,0.000101922,0.007146536,0.011576845,0.025066736,0,0.295625499,0.22475992,8.70E-05,0.013317151,0.01315837,0.018760235,0,0.270082699,6.74E-06,2.61E-09,4.00E-07,3.95E-07,5.63E-07,0,8.10E-06,0,0,0,0,0.135041349,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201342800,5065,0.091602356,0.030716494,0,0,0,0,0.12231885,0.102414374,0.019623295,0,0,0,0,0.12203767,0,0,0,0,0,0,0,0,0.040679223,0,0,0,0,0,0,0,0,0,0,0.040679223,0,CYANIDE
TX,Harris,48201,48201342800,5065,0,0,0.200067657,0.684106676,0,0,0.884174333,0,0,0.153774977,0.359832715,0,0,0.513607692,0,0,0,0,0,0,0,0.102721538,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201342800,5065,0.400998199,0.548490009,0.141566552,0.154146954,0.376696883,0,1.621898597,0.343077869,0.471949951,0.183684281,0.146219789,0.324130017,0,1.469061907,0,0,0,0,0,0,0,0,0.000293812,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201342900,5855,0.023335703,0.010989157,0.013969708,0.047810256,0,1.58472,1.680824824,0.019185572,0.009524569,0.016462377,0.046095094,0,1.213051295,1.304318908,4.22E-08,2.10E-08,3.62E-08,1.01E-07,0,2.67E-06,2.87E-06,0.144924323,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201342900,5855,0.335015522,0.203092383,0.045924273,0.082566803,0.606741999,0,1.273340979,0.274900431,0.181583617,0.059965823,0.085643844,0.456352646,0,1.058446361,2.14E-06,1.42E-06,4.68E-07,6.68E-07,3.56E-06,0,8.26E-06,0,0,0,0,0,0,0,0,0,0.035281545,0,0,0,0,BENZENE
TX,Harris,48201,48201342900,5855,0.175759634,6.96E-05,0.007261435,0.011623389,0.025066736,0,0.21978082,0.143186374,5.29E-05,0.013041334,0.014145224,0.018853611,0,0.18927942,4.30E-06,1.59E-09,3.91E-07,4.24E-07,5.66E-07,0,5.68E-06,0,0,0,0,0.09463971,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201342900,5855,0.052831151,0.029365636,0,0,0,0,0.082196787,0.053265885,0.019150142,0,0,0,0,0.072416026,0,0,0,0,0,0,0,0,0.024138675,0,0,0,0,0,0,0,0,0,0,0.024138675,0,CYANIDE
TX,Harris,48201,48201342900,5855,0,0,0.201812618,0.710339991,0,0,0.91215261,0,0,0.159093301,0.354855032,0,0,0.513948333,0,0,0,0,0,0,0,0.102789667,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201342900,5855,0.309962266,0.484337778,0.143974297,0.154139358,0.376696883,0,1.469110583,0.24854078,0.417585686,0.184784605,0.153422697,0.324780006,0,1.329113774,0,0,0,0,0,0,0,0,0.000265823,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201343000,6272,0.023214001,0.009931699,0.014156634,0.050435068,0,1.58472,1.682457401,0.019510436,0.008430654,0.016165627,0.047551484,0,1.230325289,1.321983489,4.29E-08,1.85E-08,3.56E-08,1.05E-07,0,2.71E-06,2.91E-06,0.146887054,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201343000,6272,0.272719486,0.190461121,0.046530543,0.083490682,0.606741999,0,1.199943831,0.228542492,0.171885929,0.05848359,0.079898855,0.464982811,0,1.003793677,1.78E-06,1.34E-06,4.56E-07,6.23E-07,3.63E-06,0,7.83E-06,0,0,0,0,0,0,0,0,0,0.033459789,0,0,0,0,BENZENE
TX,Harris,48201,48201343000,6272,0.136827494,7.56E-05,0.007357753,0.012203432,0.025066736,0,0.181531008,0.110265398,5.84E-05,0.012086346,0.01295788,0.019031876,0,0.154399884,3.31E-06,1.75E-09,3.63E-07,3.89E-07,5.71E-07,0,4.63E-06,0,0,0,0,0.077199942,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201343000,6272,0.038767734,0.024186686,0,0,0,0,0.06295442,0.038623825,0.015542632,0,0,0,0,0.054166457,0,0,0,0,0,0,0,0,0.018055486,0,0,0,0,0,0,0,0,0,0,0.018055486,0,CYANIDE
TX,Harris,48201,48201343000,6272,0,0,0.203835796,0.723449,0,0,0.927284796,0,0,0.152544943,0.361239859,0,0,0.513784801,0,0,0,0,0,0,0,0.10275696,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201343000,6272,0.257022525,0.431213825,0.145905128,0.155275638,0.376696883,0,1.366114,0.206333718,0.364646496,0.176981119,0.141514561,0.318545442,0,1.208021335,0,0,0,0,0,0,0,0,0.000241604,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201343100,4247,0.026761124,0.009518859,0.014408864,0.066455498,0,1.58472,1.701864345,0.022582541,0.007901865,0.017148037,0.060639476,0,1.231516599,1.339788517,4.97E-08,1.74E-08,3.77E-08,1.33E-07,0,2.71E-06,2.95E-06,0.148865391,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201343100,4247,0.257818009,0.291521845,0.047152795,0.09030434,0.606741999,0,1.293538988,0.211692262,0.249991819,0.059504815,0.085835343,0.457660247,0,1.064684486,1.65E-06,1.95E-06,4.64E-07,6.70E-07,3.57E-06,0,8.30E-06,0,0,0,0,0,0,0,0,0,0.035489483,0,0,0,0,BENZENE
TX,Harris,48201,48201343100,4247,0.116537503,0.000137148,0.007460699,0.016116509,0.025066736,0,0.165318595,0.093862648,0.00010298,0.010658775,0.016042689,0.018890396,0,0.139557487,2.82E-06,3.09E-09,3.20E-07,4.81E-07,5.67E-07,0,4.19E-06,0,0,0,0,0.069778744,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201343100,4247,0.032782574,0.02540466,0,0,0,0,0.058187234,0.032784223,0.016920364,0,0,0,0,0.049704587,0,0,0,0,0,0,0,0,0.016568196,0,0,0,0,0,0,0,0,0,0,0.016568196,0,CYANIDE
TX,Harris,48201,48201343100,4247,0,0,0.206356792,0.801559141,0,0,1.007915933,0,0,0.151131386,0.40285771,0,0,0.553989096,0,0,0,0,0,0,0,0.110797819,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201343100,4247,0.233273985,0.553809033,0.148045535,0.161793879,0.376696883,0,1.473619314,0.184171112,0.495236962,0.185934387,0.151007858,0.336856586,0,1.353206905,0,0,0,0,0,0,0,0,0.000270641,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201343200,4054,0.025170318,0.010838524,0.017184701,0.079142465,0,1.58472,1.717056009,0.020997449,0.00916457,0.020788206,0.074891669,0,1.253853659,1.379695553,4.62E-08,2.02E-08,4.57E-08,1.65E-07,0,2.76E-06,3.04E-06,0.153299506,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201343200,4054,0.283338794,0.409788215,0.056794669,0.095720429,0.606741999,0,1.452384106,0.234058555,0.347895369,0.072995942,0.08427368,0.473874495,0,1.21309804,1.83E-06,2.71E-06,5.69E-07,6.57E-07,3.70E-06,0,9.46E-06,0,0,0,0,0,0,0,0,0,0.040436601,0,0,0,0,BENZENE
TX,Harris,48201,48201343200,4054,0.102638146,0.000205649,0.008968356,0.021189527,0.025066736,0,0.158068415,0.099006425,0.000159837,0.012118321,0.018754109,0.01900641,0,0.149045102,2.97E-06,4.80E-09,3.64E-07,5.63E-07,5.70E-07,0,4.47E-06,0,0,0,0,0.074522551,0,0,0,0,0,0,0,0,0,BUTADIENE
TX,Harris,48201,48201343200,4054,0.028119761,0.03363552,0,0,0,0,0.061755281,0.028315047,0.020974514,0,0,0,0,0.049289561,0,0,0,0,0,0,0,0,0.016429854,0,0,0,0,0,0,0,0,0,0,0.016429854,0,CYANIDE
TX,Harris,48201,48201343200,4054,0,0,0.253159561,0.755934263,0,0,1.009093824,0,0,0.179061615,0.377320307,0,0,0.556381922,0,0,0,0,0,0,0,0.111276384,0,0,0,0,0,0,0,0,0,0,0,0,0,DIESEL
TX,Harris,48201,48201343200,4054,0.222245454,0.776104926,0.17807299,0.165611399,0.376696883,0,1.718731652,0.177748456,0.676221362,0.227058929,0.140627737,0.328216548,0,1.549873032,0,0,0,0,0,0,0,0,0.000309975,0,0,0,0,0,0,0,0,0,0,0,0,TOLUENE
TX,Harris,48201,48201343300,8595,0.028034274,0.009927808,0.013114812,0.077666012,0,1.58472,1.713462906,0.023696519,0.008970373,0.015236101,0.073619071,0,1.208881711,1.330403775,5.21E-08,1.97E-08,3.35E-08,1.62E-07,0,2.66E-06,2.93E-06,0.147822642,0,0,0,0,0,0,0,0,0,0,0,0,0,ACETALDEHYDE
TX,Harris,48201,48201343300,8595,0.298377558,0.54428045,0.043131601,0.095982166,0.606741999,0,1.588513773,0.263626216,0.498032651,0.056521531,0.092843854,0.458444807,0,1.369469061,2.06E-06,3.88E-06,4.41E-07,7.24E-07,3.58E-06,0,1.07E-05,0,0,0,0,0,0,0,0,0,0.045648969,0,0,0,0,BENZENE
TX,Harris,48201,48201343300,8595,0.144106294,0.0001067,0.006822907,0.021337171,0.025066736,0,0.197439808,0.127855293,8.22E-05,0.011796302,0.020131846,0.018780042,0,0.178645646,3.84E-06,2.46E-09,3.54E-07,6.04E-07,5.63E-07,0,5.36E-06,0,0,0,0,0.089322823,0,0,0,0,0,0,0,0,0,BUTADIENE
